accel_x,accel_y,accel_z,encoder_a,encoder_b
-3.77,3.70,8.10,11241,11763
0.13,9.88,-1.00,12369,8417
4.37,0.33,-9.01,13442,4668
5.54,-4.83,6.53,13667,14599
4.06,-0.01,8.97,13197,12873
2.32,9.33,2.53,12812,9497
-0.75,3.65,-9.25,12007,5495
-5.12,-6.64,-4.79,10670,2184
-7.95,0.72,5.24,9558,12369
-9.25,1.95,1.68,8760,10526
-9.21,-2.13,1.37,7324,7073
-6.77,1.04,6.68,5985,4189
-5.72,7.83,1.07,5580,792
-2.83,2.82,-9.07,4770,13528
-1.03,-7.36,6.09,4429,6864
-1.72,-1.77,9.33,4582,4993
-2.17,8.72,3.91,4613,1600
-2.17,5.42,-8.06,4606,14192
-1.93,-7.48,-5.91,4627,10326
-2.04,-8.17,4.60,4692,7211
-0.98,9.83,0.20,4268,423
0.71,6.90,-7.22,3817,14675
1.31,-5.70,-7.92,3749,10959
1.79,-8.84,3.53,3685,7584
0.60,-0.21,9.71,3956,4511
-0.74,9.69,1.79,4247,885
-3.74,-7.59,-4.71,5135,9983
-3.58,-8.78,1.38,5110,8019
-3.51,-1.63,8.80,5046,4938
-3.67,7.99,4.21,5043,1579
-5.17,4.35,-7.17,5487,14032
-5.04,-6.03,-5.68,5505,10373
-3.33,5.81,7.05,4937,2613
-1.19,2.06,-9.65,4360,13036
-0.33,-5.50,-8.12,4167,11011
2.25,-8.77,3.47,3535,7517
6.02,0.41,7.88,2317,4301
10.08,-0.39,-0.53,15992,1608
4.40,-8.03,3.39,13279,15707
-8.67,2.10,-3.81,6713,13977
-3.49,4.45,-8.14,4706,13966
8.25,3.16,-4.95,1314,14038
6.83,-4.03,5.87,13770,14447
-5.22,-6.88,4.03,10425,15398
-9.47,1.68,0.04,7335,753
-3.72,4.64,7.64,4876,3248
9.12,-4.11,0.16,1027,8583
10.06,-0.46,-0.68,87,10228
9.31,-0.88,3.60,15126,13820
7.77,-6.15,0.16,14322,609
6.41,-2.19,-7.36,13985,3961
5.43,7.74,-3.52,13701,7767
0.26,6.21,7.60,12209,11291
-2.35,-9.00,-2.64,11478,1459
-4.12,-5.60,-6.81,10862,3095
-6.53,4.78,-5.56,10240,6785
-5.82,6.27,4.55,10579,10585
-0.56,-3.17,9.11,12132,13978
5.17,-8.32,0.61,13683,500
9.47,-1.69,-2.99,15513,3320
1.79,-9.48,1.13,3908,8549
-3.57,-8.55,-2.68,5256,9625
-9.53,-0.58,-1.10,8054,11906
-3.86,-2.31,8.45,11318,13672
5.73,-7.03,3.75,13855,15802
10.08,0.76,0.04,259,1757
4.40,1.93,8.63,3079,4317
-9.40,-1.82,0.07,7769,8639
-8.60,4.17,1.31,9608,9749
1.28,5.60,7.98,12760,11430
9.99,0.67,1.24,16228,12513
4.51,1.06,-8.89,3011,13180
-6.50,5.76,-4.55,6015,15403
-9.45,-1.48,-0.35,8587,1296
3.96,3.95,-8.36,13470,6000
9.26,3.21,-2.55,15488,7114
6.88,-6.93,1.47,2376,8314
-7.72,-4.60,-3.47,6603,10626
-8.37,-1.02,4.43,9527,13615
0.30,-8.36,4.78,12323,15762
9.55,-3.06,-0.30,15589,970
6.42,5.01,5.81,2395,3124
-3.64,0.03,8.90,5284,4840
-9.48,0.19,-1.63,8677,5306
-0.41,3.00,-9.49,12250,5601
9.63,2.16,-2.23,15761,6757
4.98,-7.71,3.40,2898,7813
-6.04,-7.42,0.22,6053,8856
-9.01,2.99,1.55,9168,10246
1.63,3.45,9.04,12734,12143
3.82,3.43,-8.64,3130,13997
-2.31,5.44,-8.00,4801,14657
-9.34,2.28,-0.21,7510,649
-7.33,-4.52,-4.35,10036,2820
2.50,-0.54,-9.63,12984,4741
9.86,1.89,-1.21,15888,7439
6.99,-6.79,-1.75,2235,9570
-2.69,-5.23,-7.81,4894,11514
-5.27,-6.48,4.59,10711,15544
1.09,-8.75,3.95,12570,16111
9.95,-1.57,-0.12,15857,842
6.15,5.14,5.97,2464,3231
-4.85,-0.27,8.28,5528,4983
-9.50,0.68,-1.43,8713,6334
-1.72,7.99,-5.68,12135,7452
9.56,3.32,-0.33,15808,8897
-6.35,-7.07,-1.19,6239,9381
-9.45,-1.51,-0.36,8030,9545
-4.09,5.39,6.94,11356,11584
6.64,0.06,7.39,14402,13336
9.18,2.08,-3.72,1338,14243
-2.20,6.02,-7.60,4861,14843
-9.58,0.26,-0.49,8241,15045
8.30,-5.48,0.40,14981,738
10.01,1.47,0.14,474,1432
1.71,7.58,6.10,3930,2663
-8.86,2.53,2.67,7268,2946
-5.84,-5.33,-5.59,10803,2931
7.08,-4.53,-5.36,14514,3034
8.35,2.83,4.81,1695,3693
-9.55,-0.52,-0.81,8499,3607
-6.83,-3.59,-5.88,10376,3504
6.09,-3.87,-6.88,14111,3511
8.96,2.63,3.75,1491,3534
-2.60,4.76,8.06,4999,3558
-9.59,0.01,0.17,8306,3679
-2.18,-4.23,-8.58,11849,3719
9.57,-0.45,-3.20,15671,4368
-5.57,-3.09,7.11,5849,5961
-9.41,-0.79,1.48,7875,5972
1.50,4.14,-8.99,12820,6031
10.09,0.08,0.04,275,7271
1.91,-9.07,2.86,3866,8272
-9.17,-2.60,0.58,7628,8334
-5.00,8.29,-1.73,11023,8580
7.92,6.29,-0.20,14925,9012
7.32,-6.66,0.16,2217,8866
-4.21,-8.02,3.05,5451,8018
-9.56,0.41,-0.78,8552,6481
-3.27,-2.60,-8.89,11475,4035
6.73,-6.75,-2.67,14181,1647
10.09,0.35,-0.07,35,15590
4.84,-0.51,-8.75,2902,12689
-3.98,-7.00,-5.41,5361,10456
-8.68,-3.63,1.51,7129,7713
-9.03,-0.25,-3.40,9094,4632
5.52,-6.86,4.31,13758,15586
8.65,-1.90,4.62,14922,14127
9.96,-0.78,-1.45,518,10881
6.98,-6.37,2.86,2228,7699
1.24,-0.22,9.67,3848,4846
-5.24,7.14,4.01,5577,1964
-9.38,1.59,-1.67,7523,15049
-8.64,0.97,3.97,9376,12195
-3.73,1.94,-8.94,11203,5115
-3.41,-5.19,-7.53,11248,3085
-4.94,-7.88,2.14,10691,16168
-7.61,-0.47,5.72,9708,12997
-9.56,-0.79,-0.40,7838,9784
-7.77,-4.04,3.71,6461,6704
-5.45,3.39,7.18,5581,3489
-1.76,9.57,-2.34,4445,16351
2.29,-9.38,-1.13,3518,9005
5.20,-7.39,3.76,2620,7287
8.91,0.85,4.54,1126,4180
10.05,1.09,-0.10,117,378
9.48,-0.83,3.19,15286,13564
6.36,6.28,4.53,13892,10242
-2.55,8.59,-4.24,11418,7373
-8.81,0.11,-4.02,8968,4533
-6.77,3.00,6.10,5819,3435
5.18,5.82,6.23,2447,2646
6.95,-6.99,0.67,13817,90
-6.34,-5.53,4.43,10084,15040
-8.88,1.35,-3.65,6774,13698
1.17,-1.94,-9.65,3563,12086
9.83,-1.44,-1.62,376,10290
5.99,8.07,0.25,13618,8633
-4.43,4.91,-7.35,10839,5873
-9.12,-1.70,-2.55,8731,2969
-6.53,6.85,2.09,5770,1150
2.96,8.26,-4.89,3054,15195
9.88,0.51,-2.09,253,12715
6.36,5.33,5.58,13874,10746
-4.12,8.73,-1.97,10974,7955
-9.58,0.27,-0.65,8059,5981
8.00,-0.91,5.88,1424,5058
10.02,0.56,-1.19,15842,5060
0.47,2.48,-9.66,12062,5244
-9.07,2.49,-2.23,8792,6976
-6.40,-7.09,-0.28,5865,8788
1.40,-4.80,-8.50,3662,11484
7.34,4.50,-5.30,1796,14800
9.12,3.78,2.12,1020,2207
10.10,0.21,0.23,16352,5747
10.03,1.36,-0.06,16036,9349
10.09,0.45,0.11,16270,12960
9.72,2.78,-0.68,617,104
-2.97,-2.96,8.64,5108,5564
-7.89,-2.94,4.43,6688,6126
-8.22,4.74,-2.13,9762,7808
1.47,8.07,5.52,12795,10539
10.07,0.67,0.45,16290,11884
3.34,-2.16,-9.12,3412,12277
-8.27,0.28,-5.09,6872,13034
-6.46,-0.54,7.03,10391,13048
5.56,0.37,8.19,13968,12781
9.11,-0.82,-4.25,1304,12019
-2.21,-4.02,-8.67,4806,11680
-1.67,3.15,9.03,11927,12053
5.67,0.95,8.07,13846,12692
9.41,0.68,-3.63,1069,13065
-0.83,6.58,-7.46,4405,14800
-9.43,1.83,-0.55,7650,34
-5.28,-7.68,-2.37,10833,1360
7.26,-5.36,-4.21,14427,2307
8.59,1.84,4.86,1489,3968
-1.21,-5.15,8.04,4511,6196
-9.34,-1.73,1.02,7698,7220
-4.57,8.62,-1.18,11090,8486
6.88,5.64,4.60,14277,10726
-0.78,1.26,-9.82,4368,13247
-6.90,1.87,-6.70,6250,13656
-7.90,-2.54,4.68,9755,14164
4.80,-4.03,7.55,13777,14262
9.38,2.62,-2.81,1130,14705
-1.34,6.30,-7.60,4709,14694
-9.53,0.61,-1.13,7976,14435
-2.73,-3.50,8.51,11646,13928
8.17,0.08,5.75,14949,12823
7.28,-2.83,-6.26,2213,11629
-9.49,1.20,0.67,8764,10035
-6.92,6.75,0.96,10457,9105
5.43,7.99,-2.89,14065,7857
8.94,-3.39,2.90,1562,6967
-1.70,-5.70,7.54,4774,6229
-9.53,-0.36,0.75,8150,5230
-2.97,-3.91,-8.48,11645,3332
7.09,-6.68,-1.79,14336,1011
9.93,1.97,-1.38,617,15036
3.65,-1.37,-9.18,3333,12124
-5.28,-7.18,-3.71,5831,9794
-9.56,0.78,-0.40,8508,7756
-4.49,1.02,-8.72,11125,4776
5.40,-6.05,-5.68,13891,2247
6.32,7.39,-2.68,2413,15914
-6.58,2.63,-6.78,6201,13696
-8.68,0.05,3.94,9443,12724
3.27,0.32,9.25,13280,12788
9.82,0.41,-2.38,688,12775
0.40,-2.34,-9.61,4223,12057
-9.47,-0.65,-1.55,7901,11841
-3.30,1.85,8.87,11474,12329
9.59,0.76,2.98,15681,12519
4.69,-0.71,-8.81,2930,12507
-9.58,-0.06,-0.17,8250,14075
-6.72,-4.88,4.65,10278,14972
5.96,-7.18,3.08,13961,15953
9.27,4.05,-0.51,1229,250
-2.09,9.61,0.67,4785,786
-9.54,-0.90,-0.28,8492,1198
-0.84,-9.33,-2.41,12059,1179
9.74,-2.32,-0.83,15800,1257
4.88,5.78,6.47,2891,2905
-5.43,-1.38,7.75,5734,5179
-9.59,0.06,-0.20,8207,7425
-4.43,8.39,2.26,11198,9564
8.58,4.06,3.38,15072,10746
7.26,-2.32,-6.50,2086,11861
-4.99,0.18,-8.47,5541,12959
-9.49,-0.91,0.78,8564,14962
-2.17,-9.30,1.00,11676,341
8.43,-4.47,-2.96,14850,2041
7.53,2.36,6.57,2093,3924
-9.41,0.73,-1.98,8766,5810
-6.07,3.31,-6.98,10656,5862
7.58,3.62,-5.64,14670,6135
7.68,-4.98,3.79,1978,7093
-3.53,-6.83,5.68,5277,6911
-9.59,-0.11,-0.41,8315,4731
-4.88,-7.04,-4.48,10878,1950
3.98,-7.99,3.92,13314,15708
10.01,0.90,-1.06,280,14044
1.51,-3.44,-9.15,3768,11785
-8.66,-3.70,-1.74,7110,9768
-7.98,5.05,-2.30,9912,7484
1.88,0.12,-9.79,12957,4398
9.73,-1.73,-1.86,15757,2185
7.01,7.25,-0.26,2247,253
-3.57,5.85,-7.16,5213,14407
-9.51,-0.39,-1.31,7972,12029
-5.90,6.50,4.06,10682,10057
3.07,8.37,-4.63,13358,7073
10.10,0.29,0.11,266,5085
3.05,3.46,8.70,3495,3479
-7.53,5.29,2.91,6519,1681
-9.13,-2.55,1.15,9086,15428
8.54,2.61,4.62,15025,11471
10.10,0.22,-0.32,225,10059
4.71,-8.19,2.55,3037,7701
-4.77,-2.89,7.77,5570,5313
-9.10,2.14,2.11,7418,2186
-7.87,-4.97,2.04,9818,15575
-1.95,-1.16,9.38,11760,12850
3.86,8.69,3.01,13335,9284
5.69,3.58,-7.53,13838,5257
7.21,-5.70,-3.78,14330,1612
9.08,-2.91,2.99,15143,14581
9.24,2.45,3.20,15252,11041
8.33,5.13,-2.62,14799,7136
5.73,-2.40,-7.83,13705,3321
3.23,-9.11,1.18,12975,16157
-1.25,-1.96,9.37,11819,12983
-5.69,7.13,3.31,10602,9486
-9.13,1.63,-2.76,8893,5763
-3.54,9.14,0.60,4856,355
0.80,9.01,-4.24,3624,15319
8.99,0.78,-4.56,1029,12613
9.39,3.39,1.56,15305,9659
4.09,6.96,-6.02,13276,6453
-4.88,-2.56,-8.08,10593,3365
-9.58,0.10,0.03,7856,1469
-4.69,7.81,-3.72,5170,15329
5.27,1.25,-8.46,2497,12713
9.88,1.40,1.52,15664,11102
-0.45,7.14,6.52,11830,10345
-9.54,0.76,0.65,8193,10268
-2.65,-6.80,-6.43,4657,10374
8.64,-2.24,-4.63,1224,11227
6.48,0.42,7.52,13900,12530
-6.27,-2.87,6.58,10213,13616
-8.80,2.59,-3.19,6773,14508
-0.27,9.79,1.37,3965,761
8.56,2.75,4.48,1290,3142
7.22,0.75,-6.99,14214,4582
-5.47,5.11,-6.40,10608,6180
-9.37,-1.91,0.04,7435,8375
-2.02,-8.18,-4.80,4521,9852
6.48,-1.33,7.37,13913,13175
0.57,-4.51,8.54,12152,13963
-8.70,-3.56,1.62,9075,15540
-1.29,8.33,5.02,4297,1836
8.58,0.12,5.16,1298,4624
1.48,8.17,5.34,12540,10136
-4.03,4.27,7.68,10843,11568
-9.34,-0.95,1.78,8498,14007
-8.11,5.31,0.16,6437,716
-1.69,1.99,9.35,4405,4137
4.03,-7.06,5.38,2947,7173
8.86,-3.85,-2.66,1122,10213
9.58,-0.48,2.99,15265,13672
4.65,-8.58,0.69,13235,405
1.00,-4.10,-8.92,12439,3595
2.05,8.64,-4.63,12903,7568
5.13,5.21,6.75,13748,11421
7.83,-4.17,4.46,14554,15034
9.66,-2.28,-1.68,15618,2118
9.65,-0.69,2.73,899,5680
5.74,-7.98,0.03,2676,8746
-2.77,-5.19,-7.80,5001,11333
-9.14,1.61,-2.68,7393,14453
-7.09,-6.38,0.28,10260,474
3.98,-7.92,-4.23,13495,1854
9.97,0.80,1.38,579,3989
2.15,-4.08,8.57,3750,5870
-8.60,-3.23,2.55,7123,6958
-6.78,6.94,-1.01,10520,8542
6.45,7.32,2.40,14389,9641
8.81,-2.99,-3.74,1544,10892
-0.78,-0.51,-9.86,4485,12758
-9.50,0.74,-1.33,7882,14434
7.99,-5.90,-0.27,14795,715
1.29,5.32,8.17,3961,3236
-5.04,3.04,7.62,5739,3662
1.76,-0.80,-9.76,12901,4482
8.12,0.48,-5.97,14995,4730
7.08,-0.54,6.96,2290,4985
-5.77,-3.70,6.63,5995,5942
-8.65,2.02,-3.91,9501,5952
3.67,4.19,-8.37,13424,5807
9.71,-0.22,2.63,841,5072
0.21,3.08,9.27,4154,3754
-9.20,1.97,1.85,7524,2368
-4.73,-8.25,-1.36,11016,943
7.14,-5.89,3.45,14385,15455
9.46,1.11,-3.41,982,13260
0.45,-6.05,-7.71,4100,10944
-8.63,-4.06,-0.67,7071,9029
-7.53,4.96,-3.72,10100,6877
3.52,-0.29,-9.34,13374,4359
9.98,1.06,1.07,516,3146
2.04,9.08,3.44,3657,1363
-7.55,5.20,-3.37,6403,15296
-8.94,0.14,3.36,9152,12535
-2.55,7.84,5.25,11612,10164
8.49,5.21,-1.90,14950,7706
7.71,-3.29,5.35,2000,5900
-4.13,-0.71,8.64,5379,4643
-9.38,-1.20,-1.78,8782,2972
-1.71,-9.44,-0.99,11792,595
8.00,-3.99,4.33,14673,14660
8.62,0.12,-5.25,1444,12516
-2.58,-5.98,-7.26,4862,10835
-9.57,0.29,0.17,8270,10095
-2.78,9.41,-0.87,11683,8256
8.15,3.20,-5.09,14943,5574
8.55,1.94,4.87,1702,3504
-2.04,7.88,5.41,4841,1835
-9.55,1.08,-0.40,8005,15946
-3.20,-7.10,5.56,11516,14987
8.48,-1.16,5.15,15026,13237
8.28,-3.38,-4.54,1779,10612
1.18,-9.50,1.35,4108,7914
-7.35,-2.85,5.33,6530,5441
-9.43,-1.34,-1.33,8648,2082
-6.69,-5.92,3.31,10238,15082
-4.95,1.67,8.07,10866,11871
-2.53,9.48,-1.03,11686,7996
1.64,-1.12,-9.74,12760,3861
5.76,-7.95,-0.67,13772,312
6.23,-3.01,7.05,13931,13462
7.90,5.39,3.17,14609,9695
9.61,1.94,-2.48,15576,5661
10.05,-0.42,-0.80,16087,1898
10.09,-0.01,0.21,16178,14807
10.09,0.46,-0.11,16378,11010
9.74,-2.29,0.82,679,7166
10.01,0.65,1.16,307,3395
10.01,1.50,-0.26,234,15996
8.35,-5.31,-1.28,1679,8688
3.13,1.45,9.21,3343,3693
0.21,7.56,-6.54,3974,14390
0.45,-0.42,-9.91,3953,12054
1.26,-9.56,-1.12,3806,8428
3.46,-3.67,8.38,3106,5068
7.89,5.39,3.22,1595,1510
9.86,-1.65,1.06,15519,14952
4.51,0.38,8.76,13274,12186
-3.96,8.42,3.02,11017,9013
-9.24,1.59,-2.40,8718,5645
-4.93,7.41,3.88,5336,1255
5.47,6.66,-5.26,2373,14504
10.06,0.25,-0.90,39,11475
6.94,7.17,1.31,14144,8622
-2.78,5.25,-7.96,11377,5508
-8.90,-2.00,-3.07,8949,2553
-6.95,6.39,2.17,5954,897
4.25,8.32,-3.76,2777,15209
9.94,-0.62,1.49,15699,13785
-0.65,-5.04,8.19,11733,13758
-9.56,-0.46,0.39,8041,14024
-4.37,8.39,-2.74,5070,15770
4.72,5.51,6.78,2675,2579
9.14,-2.24,3.38,1043,5929
9.45,3.58,0.66,15384,9078
7.42,-1.00,6.54,14318,13034
3.13,-9.17,0.84,12930,16333
-1.76,-3.77,-8.90,11653,3227
-6.12,6.57,-4.00,10448,7007
-7.62,3.02,4.99,9798,11065
-8.78,-2.92,2.28,9089,14747
-9.31,2.06,1.20,7356,1569
-3.31,-0.61,9.01,4725,4697
7.72,-4.95,3.77,1803,6661
8.94,4.70,0.73,14905,8992
-0.86,4.15,8.78,11642,11517
-9.41,-0.42,1.64,8307,13102
-5.79,6.59,-4.49,5462,15290
4.20,8.09,4.04,2717,1633
10.06,0.08,-0.87,15851,3448
1.88,1.96,-9.62,12479,4851
-9.06,2.13,-2.63,8806,6218
-5.06,-7.11,3.95,5212,7053
7.19,-6.38,2.28,1762,7620
9.32,3.44,1.89,15043,10123
-2.16,2.05,9.22,11315,11981
-9.57,-0.22,0.38,7994,13327
-3.63,7.12,-5.86,4815,15001
5.34,7.29,4.27,2411,1853
10.08,0.35,0.29,16266,4430
4.83,7.19,-5.21,13441,6955
-6.02,6.92,3.12,10325,9667
-9.30,-0.96,-2.29,7316,11653
-3.15,4.34,-8.35,4627,14009
7.20,7.03,-0.93,1697,174
9.80,-1.02,-2.08,15440,2985
3.90,4.31,-8.22,13075,5844
-3.07,9.08,2.09,11288,9345
-6.67,-0.95,6.75,10055,13184
-8.30,-4.68,0.60,9326,142
-8.89,-1.16,-3.57,9074,3846
-8.54,4.24,-1.80,9434,7709
-5.77,3.47,6.88,10602,11584
1.27,-7.21,6.32,12554,15017
8.06,-5.28,-2.54,14676,1577
10.07,0.47,-0.74,16252,5131
7.72,-6.13,0.98,2043,8311
-0.99,-6.88,-6.87,4593,10730
-9.26,0.07,-2.72,7587,13010
-4.68,-5.82,5.92,11024,14780
7.33,-6.49,1.45,14453,16340
8.71,4.49,2.48,1458,1988
-2.11,1.45,9.33,4814,4217
-9.16,-1.83,1.98,7461,6443
-6.91,6.83,0.46,10316,8918
4.81,5.38,6.84,13684,11137
9.47,-0.57,-3.42,989,11981
-1.27,1.52,-9.73,4495,13128
-9.53,0.95,-0.72,7879,15500
-4.14,-8.62,0.69,11188,266
9.21,-3.82,-0.88,15247,997
6.44,5.33,5.50,2457,2746
-5.69,1.86,7.50,5898,3984
-8.63,0.05,-4.41,9496,4657
3.12,1.84,-9.34,13257,5079
9.54,-1.49,2.74,1056,6040
-0.98,-8.15,5.00,4576,7203
-9.58,-0.22,-0.02,8205,7196
-1.40,8.17,-5.51,12043,7121
10.00,1.28,-0.85,16152,6991
3.64,-5.38,7.29,3266,6173
-7.30,0.38,6.15,6356,4334
-8.76,-3.50,-1.78,9199,1624
-0.12,-8.72,4.08,12147,15668
9.21,-1.14,3.76,15528,13589
5.82,-2.06,-7.87,2788,11719
-5.44,-6.53,-4.60,5930,10099
-9.22,2.69,0.27,9106,8776
0.25,6.92,-7.20,12612,6282
9.80,0.14,-2.44,15991,4183
1.79,9.79,-0.54,3707,22
-5.89,-0.54,-7.80,5893,12329
-9.57,0.37,0.20,8377,9894
-3.83,8.28,-3.77,11392,7299
5.56,-0.71,-8.30,13855,3976
9.33,-3.59,-0.55,15366,464
10.00,0.84,-1.23,347,13368
8.76,-4.17,-2.45,1424,9521
4.75,-5.91,6.20,2930,6249
-2.02,4.38,8.44,4706,3032
-8.91,3.72,-0.34,7154,16361
-7.80,-2.47,4.87,9813,13715
1.96,2.11,9.37,12964,11859
10.11,0.39,-0.19,57,9247
5.53,-6.41,4.95,2821,6572
-3.04,0.85,9.12,5094,3918
-9.59,0.56,0.18,8013,1088
-6.31,-5.54,4.51,10454,14630
1.15,1.88,9.52,12682,11874
9.34,3.88,0.57,15548,8702
9.04,-1.90,3.84,1373,5449
4.08,6.51,6.31,2986,2154
-0.36,8.26,-5.62,4161,14746
-5.82,-3.47,-6.99,5848,11050
-8.52,-4.23,0.69,6941,7647
-9.13,0.17,2.79,7294,3767
-9.25,2.69,-0.38,7330,16150
-8.56,0.15,-4.53,6723,12305
-3.44,-8.83,-1.74,4958,8685
3.72,-5.15,7.42,3074,5722
9.22,2.58,3.17,917,2557
9.06,-3.99,1.40,14909,15539
0.80,-2.76,9.27,12262,13099
-8.55,2.93,3.23,9218,10357
-6.74,-6.76,0.19,5984,8085
5.45,-7.06,4.06,2497,6913
9.41,2.15,-3.08,15244,5591
-3.39,0.61,-9.25,11135,4319
-9.57,-0.40,-0.43,8097,2207
-4.79,8.53,-0.00,5215,16374
5.11,4.19,-7.61,2551,13488
9.85,-1.25,-1.75,466,10080
8.05,5.51,-2.69,14563,6887
0.96,-2.36,-9.57,12365,3317
-6.28,-7.14,-1.02,10150,270
-9.33,1.76,-1.69,7313,14428
-3.38,-3.23,-8.62,4897,11224
4.01,-8.88,0.40,3025,7882
7.50,-0.96,6.47,1859,4412
9.59,3.15,0.84,679,699
8.88,-2.44,3.87,14820,13785
-2.31,1.75,9.23,11517,11764
-9.53,0.96,0.59,8261,9522
-2.59,-9.15,1.37,4629,7606
8.18,-3.80,4.18,1440,5861
6.78,1.16,-7.37,13896,4343
-6.78,-1.28,-6.89,9937,3597
-7.48,1.26,5.82,6127,3456
5.38,2.34,8.01,2353,3393
8.72,-2.19,-4.50,14614,2697
-4.29,-3.97,-7.82,10721,2883
-8.87,0.39,3.50,6814,3708
2.25,-2.41,9.18,3278,4807
10.08,0.61,-0.59,15894,5547
-6.45,7.22,0.89,10067,8635
-8.34,-2.70,-4.05,6564,10803
2.46,0.19,-9.67,3206,12385
9.92,1.73,-1.00,198,15034
5.82,-7.25,-3.29,13574,1227
-4.26,-2.08,-8.59,10815,3674
-9.55,0.69,-0.62,8215,6941
-7.32,-5.10,-3.60,6165,9943
0.81,1.07,-9.87,3694,12777
8.88,4.72,-1.20,1013,16036
9.39,-1.90,-3.12,15210,2712
4.67,5.49,-7.05,13350,6119
-1.76,8.30,4.89,11654,9949
-7.33,-1.96,5.77,9812,13454
-8.52,-4.27,-0.96,9225,781
-9.46,-0.13,-1.72,8461,4453
-9.47,-1.42,-0.15,7722,8537
-9.10,-0.32,-3.24,7202,12384
-8.39,4.77,-0.91,6682,16263
-6.59,1.17,6.83,5990,3976
-6.64,-6.60,1.81,6104,7773
-7.59,-2.52,-5.47,6414,11548
-8.69,3.75,-2.04,6942,15559
-9.37,0.96,1.69,7592,3104
-9.19,2.06,-2.14,8999,6638
-2.67,8.31,4.43,11685,9947
8.06,0.18,5.90,14724,12681
8.58,3.95,-3.71,1454,14612
-3.42,9.09,-1.71,5058,16255
-9.33,-2.02,-0.66,8763,1092
0.89,-8.04,-5.49,12560,1839
10.09,0.19,-0.41,16378,3103
2.06,-1.67,9.40,3724,4895
-8.79,-1.78,3.21,7219,5602
-4.57,4.61,-7.45,11144,5804
9.05,2.46,-3.81,15355,5700
6.80,0.70,7.23,2301,4112
-4.79,6.29,5.63,5522,2059
-9.46,-1.43,0.31,8643,15766
-0.28,-5.40,7.98,12147,14040
9.71,0.53,2.63,15638,12376
5.10,-7.01,-4.73,2828,9775
-4.10,-8.06,3.11,5320,7318
-9.55,-0.25,0.58,7959,4720
-5.55,-7.10,-3.43,10625,1229
1.15,-7.22,6.33,12480,14602
5.57,4.06,7.18,13831,11085
8.41,5.17,-2.28,14951,6923
10.09,0.46,0.19,198,3219
7.84,6.36,-0.17,1789,16155
5.55,-0.01,-8.38,2618,11924
2.33,-9.34,-1.40,3617,8325
-4.27,-3.71,7.72,5350,5156
-9.20,2.09,1.73,7421,1695
-7.98,-4.35,2.83,9721,14760
-0.34,0.66,9.69,12256,12027
7.81,6.29,1.24,14677,8546
10.09,0.40,-0.31,67,4686
6.97,5.32,4.88,2174,1888
0.17,7.73,-6.34,4092,14426
-2.75,-5.73,-7.41,4908,10353
-4.17,-7.58,4.01,5296,6710
-4.38,2.93,8.08,5279,3000
-3.35,8.78,-3.03,4913,15268
1.83,-3.15,-9.21,3531,11104
6.63,-7.26,0.72,2135,7616
9.72,-0.22,2.57,522,4353
8.72,-4.45,-1.94,14720,712
2.33,-6.45,6.89,12647,13942
-5.22,4.15,6.97,10636,10693
-9.22,2.58,-1.32,8844,6793
-9.54,-0.45,-1.02,8328,2964
-8.43,4.74,-0.21,6618,16082
-3.94,0.92,-8.99,5004,12239
1.16,-9.39,-2.18,3789,8399
4.46,-3.62,7.95,2920,4896
6.10,6.88,3.99,2254,1039
8.53,2.89,-4.64,1352,13326
9.91,-1.33,-1.30,409,9366
9.85,1.62,-1.64,15726,5599
8.86,-3.40,-3.21,14943,1464
7.72,-4.63,4.17,14409,14152
7.39,3.76,5.62,14369,10483
7.69,5.36,-3.85,14552,6067
9.81,-0.87,-2.17,15756,2257
9.78,2.50,-0.82,621,15075
7.53,-1.66,-6.45,1886,11111
6.21,-7.46,1.66,2423,7195
5.45,0.80,8.23,2596,3506
7.72,4.39,-4.89,1700,13709
9.92,-1.30,-1.13,421,9061
9.90,1.36,-1.61,15789,5232
8.59,-3.65,-3.65,14729,1473
2.01,-7.99,5.10,12557,14442
-4.43,1.64,8.38,10856,11318
-8.30,4.84,-1.35,9525,7100
-9.59,-0.12,-0.14,8056,3122
-8.36,4.87,0.05,6612,15987
-2.72,0.70,-9.48,4742,12027
5.82,-7.20,-3.44,2446,8835
10.09,0.37,-0.20,16218,5870
5.69,-3.30,-7.50,13633,2435
-5.47,-7.82,-0.69,10516,16158
-9.19,-1.18,2.25,8736,12932
-9.36,-1.78,-1.03,7498,8970
-7.50,-3.64,4.61,6298,5074
-2.85,6.61,6.55,4748,1441
1.38,7.29,-6.74,3587,13736
7.46,-3.60,-5.59,1819,9990
9.94,1.77,-0.54,15737,6832
4.97,-0.02,-8.71,13359,3267
-2.79,-8.98,-2.09,11243,16342
-9.58,-0.12,-0.08,7897,14603
-1.61,2.72,-9.42,4226,12444
9.75,0.29,-2.66,314,11672
2.97,1.11,9.30,12645,11552
-9.23,1.62,2.01,8629,9849
-3.55,-7.85,-4.43,4852,8932
8.85,-4.30,-1.74,1044,8565
5.51,6.74,4.92,13482,9444
-7.63,2.05,5.42,9530,10958
-7.34,1.13,-6.35,6096,12386
3.16,8.58,-4.17,3047,14899
9.94,1.58,0.92,211,1532
7.37,1.80,-6.66,14233,4433
-0.94,9.84,0.45,11809,8165
-8.20,1.56,4.65,9362,11233
